% 1. Title: Gender Text Database 
@RELATION genderText

@ATTRIBUTE	all	NUMERIC
@ATTRIBUTE	month	NUMERIC
@ATTRIBUTE	four	NUMERIC
@ATTRIBUTE	go	NUMERIC
@ATTRIBUTE	children	NUMERIC
@ATTRIBUTE	whose	NUMERIC
@ATTRIBUTE	young	NUMERIC
@ATTRIBUTE	to	NUMERIC
@ATTRIBUTE	under	NUMERIC
@ATTRIBUTE	women	NUMERIC
@ATTRIBUTE	case	NUMERIC
@ATTRIBUTE	woman	NUMERIC
@ATTRIBUTE	very	NUMERIC
@ATTRIBUTE	every	NUMERIC
@ATTRIBUTE	school	NUMERIC
@ATTRIBUTE	did	NUMERIC
@ATTRIBUTE	try	NUMERIC
@ATTRIBUTE	small	NUMERIC
@ATTRIBUTE	says	NUMERIC
@ATTRIBUTE	past	NUMERIC
@ATTRIBUTE	second	NUMERIC
@ATTRIBUTE	design	NUMERIC
@ATTRIBUTE	patient	NUMERIC
@ATTRIBUTE	even	NUMERIC
@ATTRIBUTE	what	NUMERIC
@ATTRIBUTE	new	NUMERIC
@ATTRIBUTE	ever	NUMERIC
@ATTRIBUTE	public	NUMERIC
@ATTRIBUTE	told	NUMERIC
@ATTRIBUTE	full	NUMERIC
@ATTRIBUTE	never	NUMERIC
@ATTRIBUTE	here	NUMERIC
@ATTRIBUTE	tracks	NUMERIC
@ATTRIBUTE	let	NUMERIC
@ATTRIBUTE	change	NUMERIC
@ATTRIBUTE	great	NUMERIC
@ATTRIBUTE	kids	NUMERIC
@ATTRIBUTE	experience	NUMERIC
@ATTRIBUTE	makes	NUMERIC
@ATTRIBUTE	love	NUMERIC
@ATTRIBUTE	family	NUMERIC
@ATTRIBUTE	market	NUMERIC
@ATTRIBUTE	use	NUMERIC
@ATTRIBUTE	from	NUMERIC
@ATTRIBUTE	working	NUMERIC
@ATTRIBUTE	hospital	NUMERIC
@ATTRIBUTE	two	NUMERIC
@ATTRIBUTE	next	NUMERIC
@ATTRIBUTE	few	NUMERIC
@ATTRIBUTE	live	NUMERIC
@ATTRIBUTE	music	NUMERIC
@ATTRIBUTE	taken	NUMERIC
@ATTRIBUTE	until	NUMERIC
@ATTRIBUTE	today	NUMERIC
@ATTRIBUTE	more	NUMERIC
@ATTRIBUTE	club	NUMERIC
@ATTRIBUTE	given	NUMERIC
@ATTRIBUTE	must	NUMERIC
@ATTRIBUTE	me	NUMERIC
@ATTRIBUTE	room	NUMERIC
@ATTRIBUTE	this	NUMERIC
@ATTRIBUTE	work	NUMERIC
@ATTRIBUTE	can	NUMERIC
@ATTRIBUTE	making	NUMERIC
@ATTRIBUTE	my	NUMERIC
@ATTRIBUTE	give	NUMERIC
@ATTRIBUTE	india	NUMERIC
@ATTRIBUTE	high	NUMERIC
@ATTRIBUTE	something	NUMERIC
@ATTRIBUTE	want	NUMERIC
@ATTRIBUTE	times	NUMERIC
@ATTRIBUTE	information	NUMERIC
@ATTRIBUTE	end	NUMERIC
@ATTRIBUTE	rather	NUMERIC
@ATTRIBUTE	1	NUMERIC
@ATTRIBUTE	how	NUMERIC
@ATTRIBUTE	may	NUMERIC
@ATTRIBUTE	after	NUMERIC
@ATTRIBUTE	coming	NUMERIC
@ATTRIBUTE	such	NUMERIC
@ATTRIBUTE	man	NUMERIC
@ATTRIBUTE	a	NUMERIC
@ATTRIBUTE	maybe	NUMERIC
@ATTRIBUTE	so	NUMERIC
@ATTRIBUTE	playing	NUMERIC
@ATTRIBUTE	help	NUMERIC
@ATTRIBUTE	over	NUMERIC
@ATTRIBUTE	years	NUMERIC
@ATTRIBUTE	course	NUMERIC
@ATTRIBUTE	through	NUMERIC
@ATTRIBUTE	still	NUMERIC
@ATTRIBUTE	its	NUMERIC
@ATTRIBUTE	before	NUMERIC
@ATTRIBUTE	group	NUMERIC
@ATTRIBUTE	ll	NUMERIC
@ATTRIBUTE	actually	NUMERIC
@ATTRIBUTE	better	NUMERIC
@ATTRIBUTE	weeks	NUMERIC
@ATTRIBUTE	might	NUMERIC
@ATTRIBUTE	then	NUMERIC
@ATTRIBUTE	them	NUMERIC
@ATTRIBUTE	someone	NUMERIC
@ATTRIBUTE	number	NUMERIC
@ATTRIBUTE	records	NUMERIC
@ATTRIBUTE	they	NUMERIC
@ATTRIBUTE	half	NUMERIC
@ATTRIBUTE	not	NUMERIC
@ATTRIBUTE	now	NUMERIC
@ATTRIBUTE	day	NUMERIC
@ATTRIBUTE	name	NUMERIC
@ATTRIBUTE	always	NUMERIC
@ATTRIBUTE	didn	NUMERIC
@ATTRIBUTE	each	NUMERIC
@ATTRIBUTE	found	NUMERIC
@ATTRIBUTE	went	NUMERIC
@ATTRIBUTE	side	NUMERIC
@ATTRIBUTE	everyone	NUMERIC
@ATTRIBUTE	nhs	NUMERIC
@ATTRIBUTE	doing	NUMERIC
@ATTRIBUTE	house	NUMERIC
@ATTRIBUTE	hard	NUMERIC
@ATTRIBUTE	idea	NUMERIC
@ATTRIBUTE	books	NUMERIC
@ATTRIBUTE	year	NUMERIC
@ATTRIBUTE	our	NUMERIC
@ATTRIBUTE	really	NUMERIC
@ATTRIBUTE	album	NUMERIC
@ATTRIBUTE	living	NUMERIC
@ATTRIBUTE	since	NUMERIC
@ATTRIBUTE	research	NUMERIC
@ATTRIBUTE	looking	NUMERIC
@ATTRIBUTE	re	NUMERIC
@ATTRIBUTE	health	NUMERIC
@ATTRIBUTE	got	NUMERIC
@ATTRIBUTE	million	NUMERIC
@ATTRIBUTE	little	NUMERIC
@ATTRIBUTE	free	NUMERIC
@ATTRIBUTE	quite	NUMERIC
@ATTRIBUTE	york	NUMERIC
@ATTRIBUTE	put	NUMERIC
@ATTRIBUTE	wanted	NUMERIC
@ATTRIBUTE	care	NUMERIC
@ATTRIBUTE	could	NUMERIC
@ATTRIBUTE	days	NUMERIC
@ATTRIBUTE	keep	NUMERIC
@ATTRIBUTE	thing	NUMERIC
@ATTRIBUTE	place	NUMERIC
@ATTRIBUTE	think	NUMERIC
@ATTRIBUTE	first	NUMERIC
@ATTRIBUTE	already	NUMERIC
@ATTRIBUTE	feel	NUMERIC
@ATTRIBUTE	scene	NUMERIC
@ATTRIBUTE	one	NUMERIC
@ATTRIBUTE	done	NUMERIC
@ATTRIBUTE	another	NUMERIC
@ATTRIBUTE	wasn	NUMERIC
@ATTRIBUTE	electronic	NUMERIC
@ATTRIBUTE	city	NUMERIC
@ATTRIBUTE	story	NUMERIC
@ATTRIBUTE	top	NUMERIC
@ATTRIBUTE	system	NUMERIC
@ATTRIBUTE	least	NUMERIC
@ATTRIBUTE	their	NUMERIC
@ATTRIBUTE	2	NUMERIC
@ATTRIBUTE	too	NUMERIC
@ATTRIBUTE	friend	NUMERIC
@ATTRIBUTE	lot	NUMERIC
@ATTRIBUTE	that	NUMERIC
@ATTRIBUTE	took	NUMERIC
@ATTRIBUTE	part	NUMERIC
@ATTRIBUTE	than	NUMERIC
@ATTRIBUTE	10	NUMERIC
@ATTRIBUTE	kind	NUMERIC
@ATTRIBUTE	project	NUMERIC
@ATTRIBUTE	patients	NUMERIC
@ATTRIBUTE	future	NUMERIC
@ATTRIBUTE	were	NUMERIC
@ATTRIBUTE	and	NUMERIC
@ATTRIBUTE	say	NUMERIC
@ATTRIBUTE	have	NUMERIC
@ATTRIBUTE	need	NUMERIC
@ATTRIBUTE	seen	NUMERIC
@ATTRIBUTE	any	NUMERIC
@ATTRIBUTE	dallas	NUMERIC
@ATTRIBUTE	able	NUMERIC
@ATTRIBUTE	also	NUMERIC
@ATTRIBUTE	take	NUMERIC
@ATTRIBUTE	which	NUMERIC
@ATTRIBUTE	play	NUMERIC
@ATTRIBUTE	sure	NUMERIC
@ATTRIBUTE	though	NUMERIC
@ATTRIBUTE	track	NUMERIC
@ATTRIBUTE	who	NUMERIC
@ATTRIBUTE	most	NUMERIC
@ATTRIBUTE	why	NUMERIC
@ATTRIBUTE	don	NUMERIC
@ATTRIBUTE	medical	NUMERIC
@ATTRIBUTE	later	NUMERIC
@ATTRIBUTE	cover	NUMERIC
@ATTRIBUTE	disease	NUMERIC
@ATTRIBUTE	fact	NUMERIC
@ATTRIBUTE	show	NUMERIC
@ATTRIBUTE	find	NUMERIC
@ATTRIBUTE	based	NUMERIC
@ATTRIBUTE	enough	NUMERIC
@ATTRIBUTE	should	NUMERIC
@ATTRIBUTE	only	NUMERIC
@ATTRIBUTE	going	NUMERIC
@ATTRIBUTE	pretty	NUMERIC
@ATTRIBUTE	local	NUMERIC
@ATTRIBUTE	hope	NUMERIC
@ATTRIBUTE	do	NUMERIC
@ATTRIBUTE	his	NUMERIC
@ATTRIBUTE	dj	NUMERIC
@ATTRIBUTE	get	NUMERIC
@ATTRIBUTE	breast	NUMERIC
@ATTRIBUTE	during	NUMERIC
@ATTRIBUTE	him	NUMERIC
@ATTRIBUTE	prime	NUMERIC
@ATTRIBUTE	bad	NUMERIC
@ATTRIBUTE	stuff	NUMERIC
@ATTRIBUTE	she	NUMERIC
@ATTRIBUTE	london	NUMERIC
@ATTRIBUTE	where	NUMERIC
@ATTRIBUTE	set	NUMERIC
@ATTRIBUTE	see	NUMERIC
@ATTRIBUTE	are	NUMERIC
@ATTRIBUTE	best	NUMERIC
@ATTRIBUTE	said	NUMERIC
@ATTRIBUTE	away	NUMERIC
@ATTRIBUTE	label	NUMERIC
@ATTRIBUTE	state	NUMERIC
@ATTRIBUTE	between	NUMERIC
@ATTRIBUTE	probably	NUMERIC
@ATTRIBUTE	we	NUMERIC
@ATTRIBUTE	men	NUMERIC
@ATTRIBUTE	recently	NUMERIC
@ATTRIBUTE	however	NUMERIC
@ATTRIBUTE	job	NUMERIC
@ATTRIBUTE	news	NUMERIC
@ATTRIBUTE	come	NUMERIC
@ATTRIBUTE	both	NUMERIC
@ATTRIBUTE	last	NUMERIC
@ATTRIBUTE	country	NUMERIC
@ATTRIBUTE	taking	NUMERIC
@ATTRIBUTE	against	NUMERIC
@ATTRIBUTE	s	NUMERIC
@ATTRIBUTE	whole	NUMERIC
@ATTRIBUTE	comes	NUMERIC
@ATTRIBUTE	cancer	NUMERIC
@ATTRIBUTE	point	NUMERIC
@ATTRIBUTE	seems	NUMERIC
@ATTRIBUTE	three	NUMERIC
@ATTRIBUTE	been	NUMERIC
@ATTRIBUTE	much	NUMERIC
@ATTRIBUTE	website	NUMERIC
@ATTRIBUTE	life	NUMERIC
@ATTRIBUTE	minister	NUMERIC
@ATTRIBUTE	those	NUMERIC
@ATTRIBUTE	sound	NUMERIC
@ATTRIBUTE	look	NUMERIC
@ATTRIBUTE	these	NUMERIC
@ATTRIBUTE	bill	NUMERIC
@ATTRIBUTE	will	NUMERIC
@ATTRIBUTE	while	NUMERIC
@ATTRIBUTE	many	NUMERIC
@ATTRIBUTE	ve	NUMERIC
@ATTRIBUTE	played	NUMERIC
@ATTRIBUTE	is	NUMERIC
@ATTRIBUTE	it	NUMERIC
@ATTRIBUTE	good	NUMERIC
@ATTRIBUTE	in	NUMERIC
@ATTRIBUTE	if	NUMERIC
@ATTRIBUTE	different	NUMERIC
@ATTRIBUTE	things	NUMERIC
@ATTRIBUTE	make	NUMERIC
@ATTRIBUTE	same	NUMERIC
@ATTRIBUTE	party	NUMERIC
@ATTRIBUTE	week	NUMERIC
@ATTRIBUTE	used	NUMERIC
@ATTRIBUTE	moment	NUMERIC
@ATTRIBUTE	000	NUMERIC
@ATTRIBUTE	off	NUMERIC
@ATTRIBUTE	i	NUMERIC
@ATTRIBUTE	well	NUMERIC
@ATTRIBUTE	asked	NUMERIC
@ATTRIBUTE	thought	NUMERIC
@ATTRIBUTE	charity	NUMERIC
@ATTRIBUTE	without	NUMERIC
@ATTRIBUTE	the	NUMERIC
@ATTRIBUTE	left	NUMERIC
@ATTRIBUTE	just	NUMERIC
@ATTRIBUTE	less	NUMERIC
@ATTRIBUTE	being	NUMERIC
@ATTRIBUTE	money	NUMERIC
@ATTRIBUTE	yes	NUMERIC
@ATTRIBUTE	yet	NUMERIC
@ATTRIBUTE	campaign	NUMERIC
@ATTRIBUTE	had	NUMERIC
@ATTRIBUTE	blog	NUMERIC
@ATTRIBUTE	book	NUMERIC
@ATTRIBUTE	treatment	NUMERIC
@ATTRIBUTE	has	NUMERIC
@ATTRIBUTE	real	NUMERIC
@ATTRIBUTE	around	NUMERIC
@ATTRIBUTE	government	NUMERIC
@ATTRIBUTE	read	NUMERIC
@ATTRIBUTE	big	NUMERIC
@ATTRIBUTE	couple	NUMERIC
@ATTRIBUTE	possible	NUMERIC
@ATTRIBUTE	early	NUMERIC
@ATTRIBUTE	five	NUMERIC
@ATTRIBUTE	know	NUMERIC
@ATTRIBUTE	world	NUMERIC
@ATTRIBUTE	bit	NUMERIC
@ATTRIBUTE	like	NUMERIC
@ATTRIBUTE	artists	NUMERIC
@ATTRIBUTE	d	NUMERIC
@ATTRIBUTE	t	NUMERIC
@ATTRIBUTE	night	NUMERIC
@ATTRIBUTE	become	NUMERIC
@ATTRIBUTE	because	NUMERIC
@ATTRIBUTE	old	NUMERIC
@ATTRIBUTE	often	NUMERIC
@ATTRIBUTE	people	NUMERIC
@ATTRIBUTE	some	NUMERIC
@ATTRIBUTE	back	NUMERIC
@ATTRIBUTE	home	NUMERIC
@ATTRIBUTE	for	NUMERIC
@ATTRIBUTE	per	NUMERIC
@ATTRIBUTE	everything	NUMERIC
@ATTRIBUTE	does	NUMERIC
@ATTRIBUTE	be	NUMERIC
@ATTRIBUTE	run	NUMERIC
@ATTRIBUTE	business	NUMERIC
@ATTRIBUTE	post	NUMERIC
@ATTRIBUTE	by	NUMERIC
@ATTRIBUTE	on	NUMERIC
@ATTRIBUTE	about	NUMERIC
@ATTRIBUTE	would	NUMERIC
@ATTRIBUTE	anything	NUMERIC
@ATTRIBUTE	getting	NUMERIC
@ATTRIBUTE	of	NUMERIC
@ATTRIBUTE	months	NUMERIC
@ATTRIBUTE	or	NUMERIC
@ATTRIBUTE	own	NUMERIC
@ATTRIBUTE	into	NUMERIC
@ATTRIBUTE	down	NUMERIC
@ATTRIBUTE	right	NUMERIC
@ATTRIBUTE	cent	NUMERIC
@ATTRIBUTE	parties	NUMERIC
@ATTRIBUTE	your	NUMERIC
@ATTRIBUTE	her	NUMERIC
@ATTRIBUTE	support	NUMERIC
@ATTRIBUTE	there	NUMERIC
@ATTRIBUTE	long	NUMERIC
@ATTRIBUTE	start	NUMERIC
@ATTRIBUTE	way	NUMERIC
@ATTRIBUTE	call	NUMERIC
@ATTRIBUTE	was	NUMERIC
@ATTRIBUTE	head	NUMERIC
@ATTRIBUTE	but	NUMERIC
@ATTRIBUTE	yeah	NUMERIC
@ATTRIBUTE	line	NUMERIC
@ATTRIBUTE	trying	NUMERIC
@ATTRIBUTE	with	NUMERIC
@ATTRIBUTE	he	NUMERIC
@ATTRIBUTE	made	NUMERIC
@ATTRIBUTE	 	NUMERIC
@ATTRIBUTE	whether	NUMERIC
@ATTRIBUTE	up	NUMERIC
@ATTRIBUTE	us	NUMERIC
@ATTRIBUTE	tell	NUMERIC
@ATTRIBUTE	record	NUMERIC
@ATTRIBUTE	uk	NUMERIC
@ATTRIBUTE	called	NUMERIC
@ATTRIBUTE	m	NUMERIC
@ATTRIBUTE	am	NUMERIC
@ATTRIBUTE	doesn	NUMERIC
@ATTRIBUTE	an	NUMERIC
@ATTRIBUTE	as	NUMERIC
@ATTRIBUTE	at	NUMERIC
@ATTRIBUTE	again	NUMERIC
@ATTRIBUTE	no	NUMERIC
@ATTRIBUTE	when	NUMERIC
@ATTRIBUTE	started	NUMERIC
@ATTRIBUTE	other	NUMERIC
@ATTRIBUTE	you	NUMERIC
@ATTRIBUTE	out	NUMERIC
@ATTRIBUTE	nice	NUMERIC
@ATTRIBUTE	important	NUMERIC
@ATTRIBUTE	friends	NUMERIC
@ATTRIBUTE	ago	NUMERIC
@ATTRIBUTE	—	NUMERIC
@ATTRIBUTE	together	NUMERIC
@ATTRIBUTE	came	NUMERIC
@ATTRIBUTE	time	NUMERIC
@ATTRIBUTE	far	NUMERIC
@ATTRIBUTE	having	NUMERIC
@ATTRIBUTE	once	NUMERIC
@ATTRIBUTE	gender	{male,female}

@DATA
0.26,0.0,0.13,0.0,0.13,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.26,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.26,0.0,0.13,0.0,0.0,0.0,0.0,0.26,0.13,0.0,0.0,0.13,0.0,0.0,0.26,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,1.85,0.26,0.0,0.26,0.0,2.38,0.0,0.0,0.0,0.0,0.66,0.13,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.13,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.13,0.0,0.13,0.26,0.0,0.0,0.0,0.0,0.13,2.25,0.0,0.66,0.0,0.26,0.13,0.0,0.0,0.4,0.13,0.0,0.0,0.13,0.0,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.53,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.13,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.13,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.92,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.13,0.0,0.0,0.92,1.06,0.13,2.64,0.13,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,6.47,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,1.32,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.26,1.45,0.26,0.26,0.0,0.0,2.64,0.0,0.0,0.0,0.26,0.13,0.0,0.0,0.0,0.0,0.4,0.0,0.26,0.0,0.0,0.13,0.0,0.92,0.0,0.4,0.0,0.0,0.0,0.26,0.53,0.4,0.0,0.0,0.26,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.26,0.26,0.13,0.4,0.26,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
0.0,0.28,0.0,0.0,0.0,0.28,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.57,0.0,0.57,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.85,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,0.0,0.85,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.85,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.57,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.57,1.42,0.0,0.0,0.0,0.0,0.85,1.42,0.0,0.57,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.28,0.28,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.28,0.0,0.85,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.57,0.0,0.85,0.57,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,1.14,0.57,0.28,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.28,0.28,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.85,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.57,0.57,0.28,0.28,0.0,0.0,3.42,0.28,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.57,0.0,0.0,0.0,1.14,0.0,0.0,0.28,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.28,0.85,0.28,0.0,0.0,0.0,0.28,0.0,0.0,0.85,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
0.35,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.94,0.0,0.12,0.0,0.0,0.0,0.35,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.24,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,1.06,0.0,0.0,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.12,0.0,0.47,0.0,0.35,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.35,0.0,0.24,0.0,0.24,0.0,3.18,0.0,0.12,0.0,0.0,0.12,0.24,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.24,0.47,0.12,0.0,0.0,0.59,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.35,0.12,0.12,0.0,0.0,0.12,0.24,0.24,0.0,0.0,1.42,0.0,0.0,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.35,0.0,0.12,0.12,0.0,0.83,0.12,0.0,0.12,0.12,0.0,0.0,0.12,0.0,0.0,3.42,0.0,0.71,0.12,0.0,0.24,0.0,0.24,0.0,0.12,0.47,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.35,0.12,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.12,0.0,0.12,0.83,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.24,0.0,0.0,0.12,0.0,0.12,0.24,0.12,0.0,0.0,0.12,0.0,1.53,0.0,0.0,0.71,0.0,0.0,0.12,0.47,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.12,0.24,0.12,0.0,0.0,0.0,1.53,0.83,0.0,1.53,0.47,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.0,0.35,0.0,0.12,0.0,0.71,0.0,6.37,0.0,0.24,0.0,0.12,0.12,0.0,0.0,0.12,0.47,0.0,0.12,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,1.18,0.0,0.0,0.0,0.35,0.0,0.0,0.0,1.53,0.12,0.12,0.47,0.0,0.0,2.59,0.0,1.06,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.59,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.35,0.0,0.0,0.0,1.42,0.0,0.24,0.0,0.0,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.24,0.35,0.24,0.0,0.12,0.12,0.0,0.12,0.24,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.24,0.12,0.0,0.12,female
